accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
4,12,21.43,80,12,42.86,147,93,240,81.08,6,46.15,7,20,1,0,0,0,41,2,0,6,0,16,20,0,0,8,8,38,0,0,1.69,1.47,8,0,12.5,0,2,3,12,11,1,2,0,,33,51.56,0,0,0,56,4,14,0,9,825,2,1.0,0,0,0,0,0.0,0,0,0,0,144,3,0,6.85,0,2,0,0,0,0,0,0,412.5,0,0,9,7,5,5,3,27.27,0,28,17,60.71,14,12,11,56,39,50.65,28,192,104,296,137.0,16,0,514,3,1,0,Fodé Doucouré,Le Havre,1035695,1662,france,2526,20260326
1,0,0.0,7,0,0.0,11,8,19,95.0,0,0.0,0,3,0,0,0,0,4,0,0,2,0,1,2,0,0,4,0,8,0,0,0.01,0.11,3,0,33.33,0,1,1,0,0,0,0,1,,2,20.0,0,0,0,1,0,1,0,0,49,0,0.0,0,0,0,0,0.0,0,0,0,0,11,0,0,6.85,0,1,0,0,0,0,0,0,49.0,0,0,1,2,0,1,1,50.0,0,1,0,0.0,1,1,2,1,2,20.0,0,12,8,20,13.7,3,0,40,0,0,0,Nordan Mukiele,Stade Rennais,1891021,1658,france,2526,20260326
7,13,17.33,170,10,62.5,303,205,508,85.96,7,36.84,12,26,2,0,0,0,56,2,1,2,2,36,26,0,0,4,13,48,0,0,1.72,1.59,8,0,12.5,0,2,4,25,23,2,2,0,,55,60.44,1,0,0,83,15,13,0,20,1794,0,2.0,0,0,0,0,0.0,0,0,0,0,194,7,0,6.85,0,1,0,0,0,0,0,0,897.0,0,0,12,4,8,6,11,50.0,0,37,25,67.57,13,11,22,75,62,56.36,16,355,236,591,178.0,16,0,946,7,0,0,Théo Le Bris,Lorient,1131540,1656,france,2526,20260326
33,1,25.0,47,31,44.93,113,189,302,80.32,4,66.67,2,14,0,0,0,0,36,1,0,1,0,22,11,0,0,4,10,27,0,3,0.74,0.21,12,0,0.0,1,0,0,19,18,1,0,0,,32,56.14,0,0,0,74,5,7,0,8,749,0,4.0,0,0,0,0,0.0,0,0,0,0,100,2,0,6.85,0,0,0,0,0,0,0,0,0.0,0,0,3,2,3,1,5,71.43,0,19,13,68.42,7,69,7,4,36,57.14,69,166,210,376,75.3,5,0,491,8,0,0,Benjamin Stambouli,Metz,105951,1651,france,2526,20260326
13,3,15.79,139,26,68.42,267,211,478,82.27,11,30.56,25,20,3,0,0,0,99,9,3,16,1,5,20,0,0,27,24,131,1,0,2.4,4.5,26,0,13.16,0,5,8,21,19,2,5,0,,85,44.5,2,0,2,103,18,21,0,19,1528,2,0.0,0,0,0,0,0.0,0,0,0,0,238,22,0,6.85,0,3,0,0,0,0,0,0,305.6,0,0,26,12,10,12,13,28.89,0,54,29,53.7,21,28,45,19,96,42.29,38,344,237,581,136.9,38,1,933,18,6,0,Kamory Doumbia,Stade Brestois,1156353,1715,france,2526,20260326
28,6,25.0,198,38,30.65,464,624,1088,85.53,30,62.5,18,22,1,0,0,0,102,2,1,2,6,60,22,0,0,11,2,60,1,1,0.95,0.72,22,0,0.0,6,0,1,26,21,5,0,0,,48,53.33,0,0,0,184,31,10,0,20,1802,0,20.0,0,0,0,0,0.0,0,0,0,0,264,3,0,6.84,0,0,0,0,0,0,0,0,0.0,0,0,5,3,5,1,7,46.67,0,26,11,42.31,10,79,15,24,78,56.52,124,586,686,1272,150.5,8,1,1614,16,1,0,Lilian Brassier,Stade Rennais,988907,1658,france,2526,20260326
24,6,20.0,213,19,59.38,349,159,508,82.07,5,26.32,14,20,5,0,0,0,64,2,3,7,3,11,20,0,0,15,16,77,0,1,1.61,2.95,24,0,13.33,0,4,9,17,16,1,4,0,,55,46.61,0,0,0,111,22,21,2,18,1412,2,5.0,0,0,0,0,0.0,0,0,0,0,204,14,0,6.84,1,2,0,0,0,0,0,0,353.0,0,1,20,10,6,17,17,65.38,0,23,15,65.22,21,51,26,30,60,43.8,32,433,186,619,136.8,30,2,907,15,2,1,Aleksandr Golovin,AS Monaco,318963,1653,france,2526,20260326
25,9,24.32,75,31,38.75,174,264,438,76.98,36,63.16,21,20,0,0,0,0,52,0,2,7,2,67,20,0,0,6,11,70,0,0,0.47,1.31,21,0,7.69,0,1,1,25,23,2,1,0,,77,61.11,0,0,0,131,30,5,0,17,1540,1,10.0,0,0,0,0,0.0,0,0,0,0,221,4,0,6.84,0,1,0,0,0,0,0,0,1540.0,0,0,8,5,2,4,3,16.67,0,46,24,52.17,5,57,18,37,113,61.75,80,269,300,569,136.8,13,1,976,30,5,0,Marvin Senaya,Auxerre,1087805,1646,france,2526,20260326
16,2,100.0,73,10,62.5,133,72,205,81.67,10,52.63,9,18,0,0,0,1,26,2,9,5,0,8,18,0,0,4,7,36,0,1,0.94,8.51,7,0,27.59,0,8,8,9,8,1,7,1,,24,47.06,1,0,0,46,3,9,2,6,692,2,0.0,0,0,4,0,75.0,0,3,0,0,85,3,0,6.84,0,5,0,0,0,0,0,0,86.5,0,0,25,4,7,17,9,45.0,0,11,7,63.64,9,23,20,2,34,48.57,16,171,80,251,123.1,29,1,382,4,1,0,Ansu Fati,AS Monaco,962883,1653,france,2526,20260326
4,9,37.5,44,7,53.85,87,57,144,75.0,10,52.63,9,13,0,0,0,0,21,1,0,2,1,32,13,0,0,3,6,38,0,1,0.88,1.3,12,0,42.86,0,3,3,13,13,0,3,0,,41,58.57,0,0,0,48,23,4,1,8,704,1,2.0,0,0,0,0,0.0,0,0,0,0,110,3,0,6.84,0,2,0,0,0,0,0,0,234.67,0,0,4,3,2,3,4,26.67,0,30,17,56.67,4,14,15,24,51,57.3,13,119,73,192,88.9,7,0,430,7,3,0,Fabien Centonze,Nantes,802034,1647,france,2526,20260326
12,5,20.0,211,12,66.67,328,118,446,75.08,32,28.57,80,25,3,0,0,1,71,5,10,16,4,14,25,0,0,40,7,174,0,0,2.61,8.35,24,0,9.23,0,6,9,29,25,4,5,1,,106,53.0,1,0,1,148,19,28,0,25,2165,7,0.0,0,0,4,0,75.0,0,3,0,1,303,22,0,6.84,0,5,0,0,0,0,0,0,360.83,0,0,46,19,22,27,27,50.94,0,34,19,55.88,28,25,53,25,138,44.23,18,451,143,594,170.9,65,2,1028,45,5,0,Lassine Sinayoko,Auxerre,927005,1646,france,2526,20260326
30,0,0.0,66,48,49.48,194,388,582,86.74,28,65.12,15,17,1,0,0,0,51,1,1,0,5,78,17,0,0,2,11,50,0,2,0.22,1.21,21,0,25.0,4,1,2,21,16,5,1,0,,40,53.33,1,0,0,89,27,3,0,17,1504,1,10.0,0,0,0,0,0.0,0,0,0,0,107,1,0,6.84,1,0,0,0,0,0,0,0,1504.0,0,0,3,1,3,1,3,42.86,0,22,13,59.09,3,51,7,0,68,57.63,97,251,420,671,116.2,4,1,884,17,2,1,Sinaly Diomandé,Auxerre,996951,1646,france,2526,20260326
13,0,0.0,18,19,42.22,60,174,234,84.17,12,50.0,12,6,1,0,0,0,20,1,0,0,2,58,6,0,0,1,2,19,0,1,0.1,0.12,4,0,0.0,0,0,1,9,9,0,0,0,,7,50.0,0,0,0,44,2,2,0,6,540,0,6.0,0,0,0,0,0.0,0,0,0,0,47,0,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,2,0,2,0,0,0.0,0,6,2,33.33,2,36,0,0,19,50.0,45,86,192,278,41.0,2,0,373,3,1,0,Diego Coppola,Paris FC,1050692,6070,france,2526,20260326
25,18,25.35,147,42,33.87,314,383,697,78.23,16,59.26,11,24,0,0,0,0,106,2,1,3,6,80,24,0,0,6,18,61,1,0,1.36,0.75,15,0,0.0,0,0,0,28,27,1,0,0,,73,59.35,0,0,1,194,28,13,0,23,2027,3,6.0,0,0,0,1,0.0,0,0,0,0,297,5,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,8,8,10,3,13,52.0,0,44,26,59.09,13,85,25,71,89,59.33,124,459,432,891,164.0,16,0,1435,16,2,0,Loic Négo,Le Havre,54308,1662,france,2526,20260326
19,13,18.31,90,20,46.51,186,168,354,75.64,23,56.1,18,25,2,0,0,0,52,6,0,6,2,33,25,0,0,15,11,82,0,0,1.91,0.77,22,0,13.33,0,2,4,20,18,2,1,1,,61,48.8,0,0,0,114,9,18,0,14,1382,0,3.0,0,0,0,0,0.0,0,0,0,0,246,6,0,6.83,0,2,0,0,0,0,0,0,691.0,0,1,7,8,4,5,12,40.0,0,37,19,51.35,18,35,30,71,84,50.6,43,258,210,468,170.8,15,1,798,12,2,0,Lilian Raolisoa,Angers,1462778,1684,france,2526,20260326
6,13,18.06,159,12,57.14,277,136,413,81.78,1,16.67,5,26,5,0,0,0,93,5,1,14,3,6,25,0,0,33,11,110,0,0,3.33,3.19,16,0,6.82,0,3,8,19,18,1,2,1,,63,37.5,0,0,0,92,8,26,3,18,1669,17,1.0,0,0,0,0,0.0,0,0,0,1,293,23,0,6.83,0,0,0,0,0,0,0,0,556.33,0,0,23,21,15,15,25,35.21,0,18,13,72.22,26,12,71,72,64,36.78,21,349,156,505,170.7,44,2,924,20,4,0,Mousa Tamari,Stade Rennais,876600,1658,france,2526,20260326
5,0,0.0,36,6,30.0,153,281,434,91.37,14,60.87,9,11,0,0,0,0,37,0,1,0,1,33,11,0,0,3,6,25,0,0,0.66,0.32,4,0,0.0,12,0,0,10,9,1,0,0,,33,67.35,0,0,0,41,12,2,0,7,641,0,5.0,0,0,0,1,0.0,0,0,0,0,59,0,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,9,75.0,0,17,14,82.35,2,9,12,2,47,65.28,20,178,297,475,75.1,1,0,598,7,1,0,Christian Mawissa,AS Monaco,1407848,1653,france,2526,20260326
22,0,0.0,81,54,51.43,322,743,1065,92.37,24,52.17,22,19,1,0,0,0,80,0,2,2,2,69,19,0,0,4,18,64,1,0,0.23,1.13,16,0,0.0,17,0,1,25,24,1,0,0,,58,58.0,0,0,1,88,18,4,0,15,1447,0,8.0,0,0,0,0,0.0,0,0,0,0,109,5,0,6.83,0,0,0,0,0,0,0,0,0.0,0,0,9,2,6,3,5,50.0,0,35,20,57.14,4,49,10,1,82,56.16,105,377,776,1153,129.7,11,0,1377,18,4,0,Leonardo Balerdi,Olympique de Marseille,928236,1641,france,2526,20260326
14,9,22.5,90,18,52.94,188,149,337,78.55,8,57.14,6,21,2,0,0,0,46,6,2,8,0,22,21,0,1,11,7,50,0,0,1.72,2.96,14,0,15.0,0,3,5,24,21,3,2,1,,47,51.65,0,0,1,92,8,18,2,12,1134,0,4.0,0,0,0,0,0.0,0,0,0,0,173,6,0,6.82,1,1,0,0,0,0,0,0,378.0,0,0,9,11,6,6,11,47.83,0,25,10,40.0,18,34,23,40,55,52.38,34,259,170,429,143.3,20,2,665,11,1,0,Tom Louchet,Nice,1127313,1661,france,2526,20260326
38,1,7.69,175,49,62.82,378,378,756,84.19,32,61.54,20,21,2,0,0,0,97,2,0,2,2,41,21,0,0,7,20,82,0,0,0.81,0.12,30,0,0.0,0,0,2,32,28,4,0,0,,55,47.01,0,0,0,142,17,11,0,19,1611,0,10.0,0,0,0,1,0.0,0,0,0,0,199,8,0,6.82,0,0,0,0,0,0,0,0,0.0,0,0,1,2,0,1,6,46.15,0,42,26,61.9,11,70,13,13,87,51.48,78,484,414,898,143.3,3,0,1138,7,6,0,Charles Vanhoutte,Nice,928033,1661,france,2526,20260326
39,2,40.0,93,67,49.26,281,831,1112,88.39,20,47.62,22,21,0,0,0,0,71,0,0,4,5,123,21,0,1,7,12,66,0,3,0.24,0.26,22,0,0.0,6,0,0,29,28,1,0,0,,73,62.39,0,0,0,146,27,3,0,19,1734,1,15.0,0,0,0,2,0.0,0,0,0,0,183,3,0,6.82,1,0,0,0,0,0,0,0,0.0,0,0,5,6,5,2,6,60.0,0,39,22,56.41,3,85,10,5,93,58.49,136,374,884,1258,143.3,11,2,1588,28,6,0,Otávio,Paris FC,1069159,6070,france,2526,20260326
0,0,0.0,30,4,44.44,53,56,109,74.15,20,52.63,18,10,0,0,0,0,22,0,3,3,2,17,10,0,0,7,3,40,0,1,0.09,3.11,8,0,21.43,0,3,3,6,6,0,3,0,,16,42.11,0,0,0,38,2,3,1,6,609,0,2.0,0,0,0,0,0.0,0,0,0,1,64,2,0,6.82,0,2,0,0,0,0,0,0,203.0,0,0,11,3,5,6,2,33.33,0,8,3,37.5,3,2,6,0,36,47.37,9,81,66,147,68.2,14,0,249,7,0,0,Marshall Munetsi,Paris FC,894733,6070,france,2526,20260326
0,0,0.0,4,0,0.0,5,1,6,46.15,5,50.0,5,5,0,0,0,0,3,0,0,1,0,0,5,0,0,1,0,12,0,0,0.02,0.13,5,0,25.0,0,1,1,0,0,0,1,0,,5,41.67,0,0,0,7,1,0,1,0,99,0,0.0,0,0,0,0,0.0,0,0,0,1,21,2,0,6.82,0,0,0,0,0,0,0,0,99.0,0,0,3,1,0,3,2,66.67,0,0,0,0.0,0,0,3,2,10,45.45,0,10,3,13,34.1,4,0,41,3,0,0,Noam Obougou Jacquet,Le Havre,1895833,1662,france,2526,20260326
35,0,0.0,107,53,43.09,352,644,996,86.91,45,60.81,29,23,1,0,0,0,67,0,1,1,4,108,23,0,1,5,11,80,0,4,0.69,0.4,34,0,12.5,1,1,2,30,29,1,1,0,,64,55.65,1,0,0,150,26,9,0,23,1899,0,15.0,0,0,0,1,0.0,0,0,0,0,177,1,0,6.82,1,0,0,0,0,0,0,0,1899.0,0,0,7,1,2,5,4,50.0,0,29,14,48.28,9,73,8,3,109,57.67,123,450,696,1146,156.8,8,2,1458,31,3,0,Arouna Sangante,Le Havre,1035988,1662,france,2526,20260326
3,0,0.0,5,15,48.39,34,95,129,83.23,3,50.0,3,7,0,0,0,0,12,0,0,0,2,28,6,0,0,0,1,7,0,1,0.04,,3,0,0.0,0,0,0,8,8,0,0,0,,7,63.64,0,0,0,26,0,1,0,3,335,0,8.0,0,0,0,0,0.0,0,0,0,0,27,0,0,6.82,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,6,3,50.0,1,8,0,0,10,58.82,31,51,104,155,40.9,0,1,205,1,2,0,Étienne Youte Kinkoue,Le Havre,980406,1662,france,2526,20260326
21,0,0.0,128,29,49.15,281,396,677,87.58,12,52.17,11,21,1,0,0,0,78,0,1,2,2,23,21,0,0,12,10,63,0,1,1.28,0.77,20,0,8.33,6,1,2,23,22,1,1,0,,41,44.09,0,0,0,96,18,8,0,13,1251,0,10.0,0,0,0,0,0.0,0,0,0,1,145,6,0,6.81,0,1,0,0,0,0,0,0,1251.0,0,0,6,6,4,6,10,47.62,0,20,12,60.0,8,44,21,5,53,45.69,59,347,426,773,143.1,12,1,954,11,1,0,Noah Cadiou,Lorient,993952,1656,france,2526,20260326
8,7,30.43,75,4,40.0,157,111,268,82.97,2,40.0,3,22,1,0,0,0,51,1,7,8,1,8,22,0,0,23,7,61,0,0,1.6,6.22,13,0,24.14,0,7,8,16,14,2,6,1,,48,45.28,1,0,1,55,11,13,0,14,1206,6,0.0,0,1,0,1,0.0,0,0,0,1,148,14,0,6.81,0,5,0,0,0,0,0,0,172.29,0,0,25,4,8,13,12,40.0,0,13,10,76.92,12,14,30,23,50,45.05,10,197,126,323,149.9,29,0,558,23,2,0,Martial Godo,RC Strasbourg,1190938,1659,france,2526,20260326
1,0,0.0,51,5,71.43,98,71,169,86.67,1,16.67,5,8,0,0,0,0,28,0,0,1,3,2,8,0,0,11,9,35,0,1,0.27,0.92,5,0,50.0,0,2,2,7,5,2,2,0,,27,47.37,0,0,0,26,2,3,1,4,487,1,0.0,0,0,0,0,0.0,0,0,0,0,65,0,0,6.81,0,1,0,0,0,0,0,0,243.5,0,0,3,1,1,2,13,65.0,0,8,6,75.0,3,2,20,1,28,44.44,7,120,75,195,54.5,4,1,279,6,0,0,Noah Nartey,Olympique Lyonnais,1195782,1649,france,2526,20260326
5,0,0.0,39,12,80.0,80,96,176,94.12,4,40.0,6,10,0,0,0,0,14,0,0,1,0,7,8,0,0,4,3,14,0,1,0.14,0.44,2,0,0.0,1,0,0,4,2,2,0,0,,13,61.9,0,0,0,11,4,1,0,3,293,0,1.0,0,0,0,0,0.0,0,0,0,0,24,2,0,6.81,0,0,0,0,0,0,0,0,0.0,0,0,3,4,4,2,1,100.0,0,7,4,57.14,1,6,1,2,17,54.84,15,86,101,187,54.5,7,0,244,5,1,0,Mathys de Carvalho,Olympique Lyonnais,1545023,1649,france,2526,20260326
2,0,0.0,22,1,50.0,46,47,93,75.0,17,43.59,22,15,1,0,0,0,16,2,5,3,0,8,15,0,0,16,1,55,0,0,0.15,4.86,13,0,22.58,0,7,8,8,8,0,7,0,,18,35.29,1,0,1,31,2,10,3,9,760,6,1.0,0,0,1,0,100.0,0,1,0,0,76,1,0,6.81,0,3,0,0,0,0,0,0,108.57,0,1,24,7,12,16,5,41.67,0,5,2,40.0,10,2,12,2,35,38.89,2,65,59,124,102.1,31,1,248,8,3,0,Ahmadou Bamba Dieng,Lorient,1102503,1656,france,2526,20260326
9,3,23.08,134,11,52.38,229,121,350,83.33,8,30.77,18,24,2,0,0,0,48,0,0,8,0,17,24,0,0,14,6,59,0,1,0.89,2.25,8,0,10.0,0,3,5,21,20,1,2,1,,69,62.73,0,0,1,70,6,17,3,17,1359,0,0.0,1,0,0,0,0.0,0,0,0,0,138,9,0,6.8,0,0,0,0,0,0,0,0,453.0,0,0,16,14,11,11,19,59.38,0,22,11,50.0,17,15,32,13,77,56.62,21,280,140,420,163.3,30,0,652,28,1,0,Jean-Victor Makengo,Lorient,802138,1656,france,2526,20260326
18,0,0.0,129,25,42.37,374,533,907,87.46,15,50.0,15,26,0,0,0,0,117,0,0,2,7,34,26,0,0,14,24,80,1,1,0.37,0.28,17,0,0.0,0,0,0,36,31,5,0,0,,118,64.48,0,0,0,130,24,10,0,26,2250,0,8.0,0,0,0,0,0.0,0,0,0,1,208,5,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,2,3,3,0,18,60.0,0,58,36,62.07,10,38,30,2,133,62.44,59,454,583,1037,176.9,5,0,1377,43,7,0,Haris Belkebla,Angers,580642,1684,france,2526,20260326
3,1,10.0,81,6,60.0,124,76,200,86.21,2,22.22,7,13,1,0,0,0,16,2,6,0,1,10,13,0,0,1,5,21,0,0,0.61,2.47,4,0,25.0,0,3,4,5,5,0,3,0,,10,41.67,0,0,0,32,4,11,1,5,537,1,0.0,0,0,0,0,0.0,0,0,0,0,55,4,0,6.8,0,2,0,0,0,0,0,0,179.0,0,0,12,0,5,7,1,20.0,0,8,3,37.5,11,6,5,10,12,36.36,10,155,77,232,88.4,12,1,309,1,0,0,Sebastian Nanasi,RC Strasbourg,962068,1659,france,2526,20260326
18,26,26.26,242,17,34.69,441,267,708,85.71,12,32.43,25,23,3,0,0,0,71,6,0,7,3,36,23,0,1,8,18,79,0,0,2.94,1.6,18,0,8.33,0,2,5,24,20,4,2,0,,81,60.0,0,0,0,118,17,30,2,20,1693,1,5.0,0,0,0,0,0.0,0,0,0,0,254,9,0,6.8,1,0,0,0,0,0,0,0,846.5,0,0,14,10,7,10,7,36.84,0,35,24,68.57,30,42,19,99,93,54.07,49,520,306,826,156.4,24,0,1343,39,4,0,Romain Perraud,Lille,827519,1643,france,2526,20260326
47,1,25.0,97,72,53.33,352,823,1175,91.37,20,58.82,14,23,2,0,0,0,86,3,2,6,5,75,23,0,1,2,10,43,0,5,0.8,1.06,16,0,5.56,0,1,3,28,25,3,1,0,,41,58.57,0,0,1,111,31,4,0,21,1872,0,10.0,0,0,0,0,0.0,0,0,0,0,127,1,0,6.8,1,1,0,0,0,0,0,0,1872.0,0,0,10,8,7,5,6,75.0,0,28,17,60.71,4,81,8,4,61,58.65,135,430,856,1286,156.4,18,1,1508,7,7,0,Nathan Ngoy,Lille,1119487,1643,france,2526,20260326
13,2,10.53,54,4,44.44,93,62,155,80.31,2,22.22,7,9,2,0,0,0,17,2,0,2,0,1,9,0,0,8,3,30,0,0,1.07,0.53,9,0,12.5,0,1,3,6,6,0,1,0,,21,47.73,0,0,0,38,0,7,1,6,469,2,2.0,0,0,0,0,0.0,0,0,0,0,75,1,0,6.8,0,0,0,0,0,0,0,0,469.0,0,1,3,5,3,3,1,20.0,0,13,5,38.46,7,20,5,19,23,43.4,9,121,72,193,61.2,8,0,278,7,0,0,Sebastian Szymański,Stade Rennais,847983,1658,france,2526,20260326
7,0,0.0,21,13,43.33,88,275,363,89.63,32,71.11,13,10,0,0,0,0,27,0,0,3,2,56,10,0,0,0,4,24,0,0,0.17,1.03,8,0,14.29,3,1,1,15,15,0,1,0,,21,65.63,1,0,0,42,8,2,0,9,862,0,5.0,0,0,0,0,0.0,0,0,0,0,46,0,0,6.8,0,0,0,0,0,0,0,0,862.0,0,0,7,0,2,2,2,100.0,0,14,6,42.86,2,11,2,0,53,68.83,30,114,291,405,68.0,7,1,523,5,2,0,Francisco Sierralta,Auxerre,805096,1646,france,2526,20260326
1,0,0.0,26,3,100.0,40,24,64,71.91,2,33.33,4,9,0,0,0,0,20,1,1,1,0,3,9,0,0,2,1,24,0,0,0.22,0.86,7,0,14.29,0,1,1,6,6,0,1,0,,22,52.38,0,0,2,25,0,4,0,1,253,0,0.0,0,1,0,0,0.0,0,0,0,0,50,2,0,6.8,0,1,0,0,0,0,0,0,253.0,0,0,5,2,2,4,5,33.33,0,15,8,53.33,3,3,15,5,24,50.0,3,59,30,89,61.2,7,0,157,2,0,0,Luca Koleosho,Paris FC,1216282,6070,france,2526,20260326
3,0,0.0,2,1,100.0,4,5,9,100.0,0,0.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.02,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,15,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,2,0,0.0,1,4,5,9,6.8,0,0,15,0,0,0,Frédéric Guilbert,Nantes,372430,1647,france,2526,20260326
0,0,0.0,0,0,0.0,2,24,26,86.67,1,100.0,0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,1,0,1,0.0,,1,0,0.0,1,0,0,0,0,0,0,0,,0,0.0,0,0,0,4,3,0,0,0,45,0,1.0,0,0,0,0,0.0,0,0,0,0,4,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,50.0,1,2,28,30,6.8,0,0,39,0,0,0,Sékou Doucoure,Nantes,1415436,1647,france,2526,20260326
0,0,0.0,0,0,0.0,2,10,12,85.71,0,0.0,1,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0.0,,0,0,0.0,0,0,0,1,1,0,0,0,,2,100.0,0,0,0,2,1,0,0,0,57,0,2.0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,2,66.67,0,3,11,14,6.8,0,0,24,2,0,0,Derek Cornelius,Olympique de Marseille,801411,1641,france,2526,20260326
0,0,0.0,5,0,0.0,11,4,15,93.75,0,0.0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0.01,0.09,0,0,0.0,0,0,0,0,0,0,0,0,,3,75.0,0,0,0,1,0,1,0,0,27,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,1,2,66.67,0,1,0,0.0,1,0,3,0,3,60.0,0,11,5,16,6.8,2,0,25,0,0,0,Pablo Rosario,Nice,804472,1661,france,2526,20260326
3,4,33.33,74,4,50.0,120,45,165,83.33,0,0.0,3,14,2,0,0,0,22,2,2,3,0,2,14,0,0,5,1,24,0,1,0.57,1.57,2,0,13.33,0,2,4,14,13,1,2,0,,29,58.0,0,0,0,33,3,13,2,7,645,0,0.0,0,0,0,0,0.0,0,0,0,0,69,5,0,6.79,0,0,0,0,0,0,0,0,322.5,0,1,6,9,7,5,13,50.0,0,4,4,100.0,13,9,26,12,29,54.72,8,143,55,198,95.1,15,0,296,12,0,0,Jérémie Boga,Nice,367056,1661,france,2526,20260326
11,1,50.0,36,18,46.15,100,276,376,86.04,17,56.67,13,13,1,0,0,0,34,1,0,1,1,40,13,0,1,2,5,32,0,1,0.36,1.2,6,0,50.0,3,2,3,15,13,2,2,0,,24,55.81,1,0,0,61,7,1,0,10,785,0,6.0,0,0,0,0,0.0,0,0,0,0,85,2,0,6.79,1,1,0,0,0,0,0,0,392.5,0,0,2,2,1,2,4,40.0,0,17,10,58.82,1,28,10,2,41,56.16,39,136,301,437,88.3,4,0,564,3,2,0,Abdelhamid Ait Boudlal,Stade Rennais,1597145,1658,france,2526,20260326
6,1,9.09,49,5,50.0,82,52,134,75.71,6,46.15,7,12,0,0,0,0,29,1,0,0,1,19,12,0,0,1,2,27,0,0,0.62,,11,0,0.0,0,0,0,2,2,0,0,0,,23,53.49,0,0,0,43,12,3,0,5,500,0,2.0,0,0,0,0,0.0,0,0,0,0,72,2,0,6.79,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,36.36,0,10,6,60.0,3,9,11,11,29,51.79,10,109,68,177,81.5,0,0,287,9,2,0,Rafik Messali,Toulouse,1198264,1681,france,2526,20260326
28,10,21.74,189,37,37.37,351,317,668,82.78,10,45.45,12,23,1,0,0,0,84,1,0,0,4,51,23,0,0,13,17,78,0,1,1.2,0.0,27,0,0.0,0,0,1,20,19,1,0,0,,75,53.19,0,0,1,139,22,13,0,19,1715,1,3.0,0,0,0,0,0.0,0,0,0,0,240,4,0,6.79,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,12,57.14,0,37,26,70.27,13,74,21,46,85,52.15,99,450,357,807,156.2,1,0,1259,26,6,0,Gideon Mensah,Auxerre,844942,1646,france,2526,20260326
