accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
30,18,29.03,342,25,58.14,524,279,785,81.18,14,37.84,23,32,9,0,0,0,,12,16,25,4,7,32,0,0,37,10,105,1,0,,,11,0,6.45,,6,15,56,51,5,6,0,,67,44.97,1,0,3,182,9,42,1,30,2708,9,,0,1,0,0,0.0,0,0,0,0,365,28,0,7.08,0,4,0,0,0,0,0,0,451.33,0.0,6,68,25,33,35,30,53.57,0,8,4,50.0,41,55,56,62,81,43.55,43,716,313,967,226.6,93,3,1437,29,2,0,Andrej Kramarić,TSG Hoffenheim,67647,2569,germany,2122
39,37,40.66,261,31,62.0,504,225,692,81.03,18,48.65,19,31,8,0,1,0,,12,5,12,2,15,31,0,0,27,19,101,0,0,,,15,1,14.63,,6,14,24,22,2,5,1,,57,41.01,0,0,1,162,10,40,0,15,1545,6,,0,1,1,0,0.0,0,0,0,0,317,22,0,7.08,0,6,0,0,0,0,0,0,257.5,14.29,7,16,25,14,15,18,45.0,0,17,12,70.59,39,65,40,91,75,42.61,50,689,256,854,219.4,41,4,1258,23,2,0,Dominik Szoboszlai,RB Leipzig,869856,36360,germany,2122
31,23,28.05,276,30,68.18,481,238,696,77.16,7,25.93,20,32,12,1,0,0,,15,5,10,4,2,32,0,0,30,33,192,0,0,,,38,0,24.07,,13,25,41,37,4,12,1,,100,36.76,0,0,1,206,8,60,11,32,2772,17,,0,0,1,0,0.0,0,0,0,0,463,18,0,7.07,1,2,0,0,0,0,0,0,213.23,0.0,0,38,16,18,26,56,43.41,0,20,11,55.0,60,69,129,82,107,35.79,44,712,272,902,226.3,54,5,1432,25,8,1,Moussa Diaby,Bayer 04 Leverkusen,855817,2681,germany,2122
9,0,0.0,94,12,63.16,157,97,254,69.4,62,62.0,38,15,1,0,0,1,,6,8,7,2,14,15,0,0,14,8,76,0,0,,,11,0,15.79,,6,7,21,19,2,6,0,,38,50.0,3,0,1,112,2,22,0,13,1221,2,,0,0,2,0,50.0,0,1,0,0,183,6,0,7.07,0,3,0,0,0,0,0,0,203.5,0.0,0,35,3,16,15,10,58.82,0,10,6,60.0,22,18,17,2,100,56.82,19,252,116,366,106.0,38,1,563,18,2,0,Saša Kalajdžić,VfB Stuttgart,870038,2677,germany,2122
33,53,22.27,231,45,38.14,415,197,559,70.14,10,35.71,18,32,4,0,0,0,,13,2,8,0,20,32,0,0,22,28,138,0,0,,,36,0,10.53,,4,8,36,32,4,3,1,,114,48.72,1,0,2,238,32,51,1,31,2347,1,,0,2,0,0,0.0,0,0,0,0,534,20,0,7.07,1,2,0,0,0,0,0,0,586.75,0.0,5,18,20,16,14,28,43.75,0,41,26,63.41,49,80,64,238,124,47.33,118,777,258,797,226.1,38,3,1453,45,2,1,Florian Kainz,1. FC Köln,78781,2671,germany,2122
38,36,24.66,120,42,34.15,278,285,527,68.09,29,60.42,19,25,0,0,0,0,,2,2,3,2,67,25,0,0,12,19,84,0,0,,,29,0,10.0,,2,2,25,21,4,2,0,,74,53.24,1,0,1,247,34,31,0,23,1999,0,,0,0,0,0,0.0,0,0,0,0,434,5,0,7.06,0,1,0,0,0,0,0,0,999.5,0.0,1,12,8,12,5,19,73.08,0,49,30,61.22,31,105,26,146,103,55.08,123,550,370,774,176.5,20,2,1449,6,5,0,Christopher Trimmel,1. FC Union Berlin,48557,2547,germany,2122
64,16,22.54,229,97,49.74,471,574,1029,77.72,50,64.94,27,30,6,0,0,0,,7,2,4,4,63,30,0,0,12,45,127,1,0,,,28,0,0.0,,0,6,38,33,5,0,0,,144,59.02,0,0,0,295,50,37,0,30,2555,1,,0,0,0,0,0.0,0,0,0,0,464,11,0,7.06,0,0,0,0,0,0,0,0,0.0,0.0,0,15,3,9,5,16,51.61,0,76,39,51.32,37,152,31,71,194,60.44,195,726,669,1324,211.7,18,0,2088,53,3,0,Jonas Hector,1. FC Köln,124544,2671,germany,2122
64,0,0.0,74,94,58.75,373,955,1328,87.31,65,65.0,35,23,2,0,0,0,,1,0,3,4,64,23,0,0,2,16,69,1,0,,,16,0,8.33,,1,3,23,21,2,0,1,,51,60.0,0,0,1,193,32,3,0,20,1774,1,,0,0,0,2,0.0,0,0,0,0,213,1,0,7.05,0,1,0,0,0,0,0,0,1774.0,0.0,0,11,1,6,3,6,75.0,0,34,22,64.71,3,109,8,1,116,62.7,160,490,1032,1521,162.2,12,2,1750,12,4,0,Mats Hummels,Borussia Dortmund,16632,2673,germany,2122
94,2,33.33,188,108,70.13,560,1003,1561,90.08,40,76.92,12,28,2,0,0,0,,2,1,5,5,48,26,0,0,4,6,37,0,0,,,10,0,6.25,,1,3,22,21,1,1,0,,38,60.32,0,0,0,172,28,11,0,19,1843,1,,0,1,0,0,0.0,0,0,0,0,199,1,0,7.05,0,1,0,0,0,0,0,0,1843.0,0.0,0,11,5,5,6,8,61.54,0,29,23,79.31,10,134,13,6,78,67.83,154,676,1063,1733,183.2,16,2,1952,1,2,0,Niklas Süle,FC Bayern München,168937,2672,germany,2122
23,20,25.32,225,23,82.14,395,134,509,84.13,9,39.13,14,21,2,0,0,0,,6,7,12,1,3,21,0,1,29,11,100,0,0,,,9,0,13.04,,6,8,17,15,2,4,2,,84,49.41,0,0,1,96,8,25,0,16,1368,5,,0,1,0,0,0.0,0,0,0,0,281,14,0,7.04,1,6,0,0,0,0,0,0,228.0,0.0,0,32,14,13,21,48,56.47,0,14,8,57.14,24,33,85,79,93,48.19,28,533,151,605,147.9,46,0,1025,22,1,0,Kingsley Coman,FC Bayern München,280441,2672,germany,2122
23,9,21.95,292,20,39.22,541,421,953,84.34,11,39.29,17,22,3,0,0,0,,7,2,3,3,19,22,0,0,24,18,117,0,1,,,15,0,0.0,,0,3,21,19,2,0,0,,141,58.51,0,0,0,177,23,35,0,20,1743,3,,0,1,0,0,0.0,0,0,0,0,343,17,0,7.04,0,0,0,0,0,0,0,0,0.0,0.0,0,15,3,9,6,80,64.52,0,34,17,50.0,34,48,124,41,152,56.51,51,703,468,1130,154.9,18,2,1738,27,3,0,Alphonso Davies,FC Bayern München,843665,2672,germany,2122
24,21,34.43,222,19,59.38,369,161,509,83.86,3,20.0,12,25,2,0,0,0,,9,2,4,0,7,25,0,0,23,21,90,0,0,,,9,0,10.0,,3,5,27,22,5,2,1,,87,52.73,1,0,2,98,8,31,1,21,1723,2,,0,0,0,0,0.0,0,0,0,0,240,18,0,7.04,0,1,0,0,0,0,0,0,574.33,0.0,0,16,14,13,13,40,61.54,0,28,16,57.14,31,41,65,61,90,50.0,32,492,176,607,176.0,30,3,982,19,3,0,Chris Führich,VfB Stuttgart,891510,2677,germany,2122
30,17,32.08,182,42,50.6,358,312,653,72.72,54,72.97,20,29,6,0,0,0,,8,1,19,4,23,29,0,0,21,23,114,0,0,,,35,0,2.04,,1,7,33,31,2,0,1,,98,51.04,0,0,1,245,51,32,0,20,1859,0,,0,0,0,0,0.0,0,0,0,0,376,19,0,7.04,0,1,0,0,0,0,0,0,1859.0,0.0,9,9,40,17,13,29,65.91,0,28,19,67.86,32,72,44,53,152,57.14,83,573,378,898,204.1,49,2,1359,43,6,0,Anton Stach,1. FSV Mainz 05,889861,2556,germany,2122
19,17,44.74,327,22,81.48,561,251,795,84.13,2,22.22,7,32,7,0,0,0,,12,12,21,1,1,32,0,0,43,15,144,0,1,,,25,1,7.87,,7,14,21,18,3,5,2,,113,45.2,0,0,1,150,12,50,6,22,1980,7,,0,0,0,0,0.0,0,0,0,0,331,20,0,7.04,0,1,0,0,0,0,0,0,282.86,12.5,8,41,48,36,32,61,52.59,0,28,16,57.14,50,28,116,38,115,44.4,27,711,272,945,225.2,89,2,1429,24,3,0,Leroy Sané,FC Bayern München,293519,2672,germany,2122
70,1,20.0,89,91,53.22,279,609,887,79.27,67,58.26,48,28,1,0,0,0,,1,1,4,5,94,28,0,1,1,17,97,0,1,,,28,0,13.04,,3,4,23,21,2,3,0,,93,65.49,1,0,1,232,51,10,2,24,2076,2,,0,0,0,1,0.0,0,0,0,0,261,2,0,7.03,1,0,0,0,0,0,0,0,692.0,0.0,1,18,5,14,5,7,58.33,0,52,26,50.0,10,128,12,5,160,62.26,171,422,702,1119,196.9,23,1,1490,34,6,0,Alexander Hack,1. FSV Mainz 05,142208,2556,germany,2122
223,0,0.0,128,497,49.21,360,795,1155,69.0,4,80.0,1,33,0,0,0,0,,0,0,0,6,10,33,0,0,1,1,3,0,1,,,0,0,0.0,,0,0,53,47,6,0,0,1.56,3,60.0,0,8,0,519,0,5,0,33,2970,0,,0,0,0,0,0.0,7,0,0,0,524,0,5,7.03,0,0,12,90,35,125,4,28,0.0,0.0,0,0,0,0,0,0,0.0,12,1,0,0.0,5,390,0,0,7,70.0,1010,798,876,1674,232.0,0,2,1935,3,1,0,Stefan Ortega,Arminia Bielefeld,125274,2540,germany,2122
36,45,25.0,151,56,42.11,349,308,612,75.09,12,44.44,15,28,1,0,0,0,,8,1,2,4,33,27,0,0,15,31,108,0,0,,,31,1,5.56,,1,2,35,33,2,0,1,,100,51.81,0,0,1,203,20,47,1,25,2295,0,,0,1,0,0,0.0,0,0,0,0,424,14,0,7.03,0,0,0,0,0,0,0,0,2295.0,20.0,5,6,12,11,5,28,63.64,0,54,33,61.11,46,96,44,180,112,50.91,133,622,373,815,189.7,18,0,1416,18,7,0,Aarón Martín,1. FSV Mainz 05,797286,2556,germany,2122
28,44,35.77,88,24,27.59,239,278,473,74.96,16,53.33,14,21,3,0,0,0,,7,0,3,4,42,21,0,0,6,12,49,0,0,,,14,0,0.0,,0,3,30,27,3,0,0,,54,60.67,0,0,0,158,17,42,0,19,1642,0,,0,3,0,1,0.0,0,0,0,0,316,3,0,7.02,0,0,0,0,0,0,0,0,0.0,0.0,6,0,7,3,1,8,66.67,0,25,11,44.0,39,68,12,123,70,58.82,87,414,340,631,147.5,7,1,1145,21,3,0,Marvin Plattenhardt,Hertha BSC,108584,2528,germany,2122
291,0,0.0,116,565,49.39,324,583,907,60.59,8,88.89,1,30,1,1,0,0,,0,1,0,7,22,30,1,0,0,3,4,1,2,,,0,0,0.0,,0,1,43,39,4,0,0,-1.55,5,62.5,0,26,0,590,1,5,0,30,2700,0,,0,0,1,0,0.0,6,0,2,0,605,0,10,7.02,0,0,24,73,38,111,1,10,0.0,0.0,0,1,0,1,0,0,0.0,24,1,0,0.0,5,495,0,0,13,76.47,1144,788,709,1497,210.6,1,4,1791,3,2,0,Manuel Riemann,VfL Bochum 1848,24937,2542,germany,2122
61,0,0.0,17,148,47.74,68,673,741,81.43,4,80.0,1,21,0,0,0,0,,0,0,0,3,17,21,0,0,0,0,1,0,1,,,0,0,0.0,,0,0,28,24,4,0,0,2.98,3,100.0,0,7,0,169,0,0,0,21,1890,0,,0,0,0,0,0.0,1,0,1,0,172,0,9,7.02,0,0,4,48,23,72,0,14,0.0,0.0,0,0,0,0,0,1,100.0,4,0,0,0.0,0,123,1,0,7,87.5,310,175,735,910,147.4,0,1,1107,1,1,0,Marvin Schwäbe,1. FC Köln,187185,2671,germany,2122
68,2,25.0,100,133,48.9,358,1127,1483,85.28,69,60.0,46,32,0,0,0,0,,1,2,5,7,158,32,0,0,3,11,75,1,0,,,15,0,26.32,,5,5,44,38,6,5,0,,55,65.48,3,0,0,256,50,4,0,32,2871,1,,0,0,0,1,0.0,0,0,0,0,290,1,0,7.01,0,2,0,0,0,0,0,0,574.2,0.0,0,17,2,7,7,4,80.0,0,24,13,54.17,4,131,5,8,124,62.31,272,519,1228,1739,224.3,19,1,2138,27,2,0,Philipp Lienhart,SC Freiburg,576266,2538,germany,2122
59,3,33.33,249,79,51.97,741,980,1718,89.62,40,62.5,24,25,1,0,0,0,,0,0,2,4,44,25,0,0,6,16,75,0,1,,,22,0,0.0,,0,1,27,24,3,0,0,,103,66.88,0,0,0,199,28,9,0,25,2039,0,,0,0,0,0,0.0,0,0,0,0,242,4,0,7.01,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,1,17,68.0,0,50,31,62.0,9,119,25,9,143,65.6,152,869,1057,1917,175.2,4,1,2271,36,7,0,Lucas Hernández,FC Bayern München,352370,2672,germany,2122
27,0,0.0,74,78,50.98,344,919,1263,88.45,42,72.41,16,22,0,0,0,0,,0,0,2,5,68,22,0,0,3,12,50,0,1,,,19,0,16.67,,1,1,26,24,2,1,0,,53,60.92,1,0,0,165,29,1,0,19,1813,1,,0,0,0,1,0.0,0,0,0,0,188,1,0,7.0,0,0,0,0,0,0,0,0,1813.0,0.0,0,6,0,3,1,12,92.31,0,35,17,48.57,1,79,13,0,95,65.52,153,435,993,1428,154.1,6,2,1675,6,1,0,Edmond Tapsoba,Bayer 04 Leverkusen,883262,2681,germany,2122
11,0,0.0,33,15,51.72,81,149,230,84.56,14,63.64,8,5,0,0,0,0,,0,1,0,0,7,5,0,0,1,2,21,0,0,,,8,0,12.5,,1,1,4,4,0,1,0,,12,48.0,1,0,0,42,9,0,0,5,378,0,,0,0,0,0,0.0,0,0,0,0,47,0,0,7.0,0,0,0,0,0,0,0,0,378.0,0.0,0,6,2,5,3,1,33.33,0,9,5,55.56,0,33,3,0,26,55.32,29,111,161,272,35.0,8,0,332,2,2,0,Benjamin Hübner,TSG Hoffenheim,35921,2569,germany,2122
1,0,0.0,1,5,31.25,2,22,24,68.57,2,100.0,0,1,0,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,1,1,0,0,0,0.0,0,0.0,0,1,0,11,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,11,0,1,7.0,0,0,0,3,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,0,0,2,100.0,16,11,24,35,7.0,0,0,51,0,0,0,Diant Ramaj,Eintracht Frankfurt,981562,2674,germany,2122
96,0,0.0,19,195,41.14,80,721,801,73.76,8,100.0,0,32,0,0,0,0,,0,0,0,8,21,32,0,0,0,0,0,1,0,,,0,0,0.0,,0,0,44,40,4,0,0,-1.01,3,100.0,0,15,0,285,0,0,0,32,2880,0,,0,0,0,0,0.0,4,0,1,0,291,0,11,7.0,0,0,12,68,42,111,2,17,0.0,0.0,0,0,0,0,0,0,0.0,12,1,1,100.0,0,182,0,0,11,100.0,474,277,809,1086,223.9,0,2,1428,2,1,0,Lukáš Hrádecký,Bayer 04 Leverkusen,15219,2681,germany,2122
45,1,14.29,166,73,48.03,495,695,1189,85.54,31,67.39,15,24,1,0,0,0,,1,0,3,4,38,24,0,0,9,15,79,1,1,,,32,0,45.45,,5,6,22,20,2,4,1,,76,54.29,0,0,0,201,36,6,1,19,1688,1,,0,0,4,0,100.0,0,4,0,0,254,10,0,7.0,0,4,0,0,0,0,0,0,337.6,0.0,0,6,5,2,6,18,66.67,0,36,22,61.11,6,109,27,7,107,57.53,152,646,751,1390,167.9,11,3,1705,22,5,0,Emre Can,Borussia Dortmund,138156,2673,germany,2122
72,0,0.0,102,108,46.55,363,874,1237,81.38,75,61.98,46,29,0,0,0,0,,2,0,3,5,140,29,0,2,11,11,107,0,0,,,36,0,0.0,,0,0,47,40,7,0,0,,115,65.34,0,0,1,283,60,7,0,29,2497,1,,1,0,0,3,0.0,0,0,0,0,342,2,0,6.99,3,0,0,0,0,0,0,0,0.0,0.0,0,15,2,11,3,31,86.11,0,59,33,55.93,7,155,36,7,190,63.97,232,525,1002,1520,202.8,17,1,2020,25,3,1,Maxence Lacroix,VfL Wolfsburg,879674,2524,germany,2122
45,0,0.0,51,96,48.73,182,742,924,79.66,86,62.32,52,30,1,0,0,0,,2,3,1,9,168,30,0,0,1,16,95,0,1,,,28,0,14.29,,2,3,45,38,7,2,0,,52,54.74,2,0,0,236,72,3,0,30,2694,1,,0,0,0,1,0.0,0,0,0,0,261,1,0,6.99,0,0,0,0,0,0,0,0,1347.0,0.0,0,13,1,9,4,4,80.0,0,27,14,51.85,3,96,5,0,138,59.23,197,333,827,1160,209.6,14,4,1579,21,9,0,Reece Oxford,FC Augsburg,788768,2600,germany,2122
1,5,18.52,167,10,62.5,277,110,382,75.49,9,33.33,18,27,3,0,0,0,,5,5,8,0,9,27,0,0,27,6,80,0,0,,,10,0,10.64,,5,8,25,22,3,3,2,,78,55.71,1,0,5,124,10,21,0,20,1694,9,,0,0,0,0,0.0,0,0,0,2,253,16,0,6.99,0,4,0,0,0,0,0,0,338.8,0.0,0,35,12,18,21,34,62.96,0,13,10,76.92,21,3,54,27,87,52.1,16,400,133,506,188.6,47,1,845,31,2,0,Donyell Malen,Borussia Dortmund,803039,2673,germany,2122
18,4,44.44,90,12,40.0,152,94,242,66.12,22,52.38,20,18,1,0,0,0,,2,3,11,0,6,18,0,0,22,5,64,0,0,,,8,0,13.64,,6,7,26,24,2,5,1,,33,42.86,0,0,0,124,1,15,1,13,1026,7,,0,0,0,0,0.0,0,0,0,0,191,9,0,6.98,0,5,0,0,0,0,0,0,171.0,0.0,5,28,16,17,16,13,59.09,0,5,2,40.0,15,39,22,9,55,46.22,30,250,125,366,125.6,44,1,545,17,4,0,Stevan Jovetić,Hertha BSC,37126,2528,germany,2122
3,0,0.0,2,13,50.0,9,85,94,87.85,1,50.0,1,4,0,0,0,0,,0,0,0,0,1,4,0,0,0,0,1,0,0,,,0,0,0.0,,0,0,7,4,3,0,0,0.0,1,100.0,0,2,0,13,0,0,0,4,360,0,,0,0,0,0,0.0,0,0,0,0,15,0,0,6.98,0,0,1,11,6,18,0,2,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,4,0,0,2,66.67,26,20,87,107,27.9,0,1,154,1,0,0,Fabian Bredlow,VfB Stuttgart,152463,2677,germany,2122
37,1,16.67,141,35,77.78,295,180,474,87.62,12,44.44,15,15,1,0,0,0,,5,2,4,1,10,15,0,0,3,10,42,0,0,,,13,0,11.76,,2,3,9,9,0,2,0,,18,40.0,1,0,0,67,9,16,1,8,704,3,,0,0,0,0,0.0,0,0,0,0,89,4,0,6.97,0,0,0,0,0,0,0,0,352.0,0.0,0,10,7,10,3,1,50.0,0,11,5,45.45,16,53,2,6,30,41.67,45,346,201,541,104.5,17,2,640,6,0,0,Corentin Tolisso,FC Bayern München,343067,2672,germany,2122
3,3,30.0,85,7,35.0,149,87,233,58.99,79,62.2,48,25,0,0,0,0,,2,2,2,3,30,25,0,0,14,13,106,0,0,,,17,0,21.43,,9,9,29,27,2,8,1,,37,38.95,3,0,2,162,6,7,5,15,1392,5,,0,0,1,0,100.0,0,1,0,0,240,9,0,6.96,0,1,0,0,0,0,0,0,154.67,0.0,4,31,11,21,19,5,25.0,0,19,8,42.11,7,13,20,10,116,52.25,20,295,110,395,174.1,42,1,645,13,3,0,Michael Gregoritsch,FC Augsburg,111483,2600,germany,2122
49,1,50.0,97,83,51.55,459,1223,1681,88.2,96,75.0,32,33,3,0,0,0,,3,0,4,6,154,33,0,0,10,17,80,0,0,,,19,0,12.5,,2,5,45,41,4,2,0,,51,51.52,1,0,0,225,43,9,1,33,2882,1,,0,0,0,0,0.0,0,0,0,0,263,0,0,6.96,0,0,0,0,0,0,0,0,1441.0,0.0,0,15,1,9,3,16,76.19,0,25,18,72.0,9,98,21,2,147,64.76,161,580,1328,1906,229.8,16,2,2294,10,4,0,Jonathan Tah,Bayer 04 Leverkusen,227672,2681,germany,2122
52,4,28.57,304,63,56.76,623,624,1243,83.7,30,41.67,42,32,8,0,0,0,,10,5,19,6,29,32,0,0,62,32,216,0,0,,,39,0,6.82,,3,11,46,39,7,3,0,,196,52.97,1,0,1,242,42,40,2,32,2794,5,,0,2,0,0,0.0,0,0,0,0,451,25,0,6.96,0,0,0,0,0,0,0,0,931.33,0.0,0,24,20,12,13,55,57.29,0,52,34,65.38,38,100,96,14,226,51.13,111,819,680,1485,222.8,44,1,2167,91,9,0,Jude Bellingham,Borussia Dortmund,991011,2673,germany,2122
91,0,0.0,149,147,63.64,609,1203,1812,90.6,51,58.62,36,26,0,0,0,0,,0,1,1,3,55,26,0,0,1,10,66,0,0,,,19,0,7.69,,1,1,44,37,7,1,0,,65,68.42,0,0,1,188,35,2,0,25,2263,1,,1,0,0,0,0.0,0,0,0,0,204,3,0,6.96,0,1,0,0,0,0,0,0,2263.0,0.0,1,11,2,9,3,8,88.89,0,33,23,69.7,2,149,9,3,116,63.74,231,731,1272,2000,181.0,13,1,2241,24,3,0,Manuel Akanji,Borussia Dortmund,383560,2673,germany,2122
52,2,28.57,271,59,51.75,593,666,1257,80.68,75,66.37,38,33,2,0,0,0,,1,3,12,3,59,33,0,0,42,41,169,0,0,,,30,0,8.89,,4,6,57,49,8,4,0,,168,56.19,1,0,1,301,30,22,1,33,2902,1,,0,0,0,0,0.0,0,0,0,0,430,12,0,6.96,0,2,0,0,0,0,0,0,725.5,0.0,0,30,15,16,17,34,62.96,0,73,41,56.16,22,100,54,7,243,58.98,114,795,770,1558,229.7,45,1,2128,61,4,0,Wataru Endo,VfB Stuttgart,143040,2677,germany,2122
5,4,40.0,26,3,75.0,53,58,107,78.1,6,60.0,4,10,2,0,0,0,,1,1,1,1,2,10,0,0,1,2,19,0,0,,,12,0,27.27,,3,5,12,10,2,3,0,,11,42.31,1,0,0,30,4,7,2,6,595,3,,0,0,0,0,0.0,0,0,0,0,58,1,0,6.96,0,0,0,0,0,0,0,0,198.33,0.0,0,10,1,3,7,2,66.67,0,4,2,50.0,7,7,3,10,17,47.22,4,83,64,137,69.6,11,0,208,5,3,0,Simon Zoller,VfL Bochum 1848,88471,2542,germany,2122
6,0,0.0,169,14,77.78,270,127,397,74.21,36,36.0,64,28,3,0,0,0,,7,10,9,3,7,28,0,0,60,5,200,0,0,,,39,0,17.39,,8,11,36,31,5,8,0,,125,47.89,1,0,1,138,6,34,1,23,2076,20,,0,0,0,0,0.0,0,0,0,2,337,15,0,6.96,0,6,0,0,0,0,0,0,259.5,0.0,0,38,8,15,22,42,55.26,0,16,11,68.75,34,11,76,2,161,44.6,18,382,155,535,194.8,46,3,1001,68,3,0,Breel Embolo,Borussia M'gladbach,352296,2527,germany,2122
13,5,35.71,182,27,67.5,352,309,656,82.31,13,28.89,32,26,5,0,0,2,,7,8,15,1,14,25,0,0,18,24,108,0,0,,,30,0,9.3,,4,9,23,20,3,3,1,,48,38.71,2,0,1,141,10,31,0,20,1634,5,,0,1,2,0,0.0,0,0,0,0,211,11,0,6.96,0,2,0,0,0,0,0,0,408.5,0.0,2,27,16,12,16,9,60.0,0,23,15,65.22,30,32,15,14,61,36.09,40,465,346,797,173.9,43,2,1049,16,10,0,Lars Stindl,Borussia M'gladbach,23996,2527,germany,2122
59,9,14.52,200,41,33.06,409,435,835,74.42,36,48.65,38,33,5,0,0,0,,5,1,5,9,52,33,0,0,13,25,130,1,1,,,36,0,18.18,,4,9,43,41,2,4,0,,97,51.32,1,0,0,287,43,21,2,33,2925,1,,0,0,0,1,0.0,0,0,0,0,507,18,0,6.95,0,1,0,0,0,0,0,0,731.25,0.0,0,16,6,8,9,19,50.0,0,60,28,46.67,21,140,38,62,133,50.57,124,663,521,1122,229.5,22,2,1897,20,1,0,Silvan Widmer,1. FSV Mainz 05,157377,2556,germany,2122
13,21,34.43,74,16,33.33,167,142,288,73.66,10,71.43,4,18,1,0,0,0,,2,1,1,1,16,15,0,0,6,3,32,0,0,,,10,0,0.0,,0,1,18,16,2,0,0,,52,65.0,0,0,1,103,12,17,0,9,934,1,,0,1,0,0,0.0,0,0,0,0,185,2,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,1,15,60.0,0,24,15,62.5,16,40,25,61,62,65.96,48,272,180,391,104.3,5,1,703,13,1,0,Bastian Oczipka,1. FC Union Berlin,40442,2547,germany,2122
83,0,0.0,24,227,40.9,100,835,935,73.51,10,100.0,0,32,1,0,0,0,,1,0,0,4,20,32,0,0,0,2,2,1,2,,,0,0,0.0,,0,1,60,54,6,0,0,-2.23,4,66.67,0,17,0,337,3,1,0,32,2880,0,,0,0,0,0,0.0,5,0,2,0,344,0,12,6.95,0,0,12,81,34,115,0,27,0.0,0.0,0,0,0,0,0,0,0.0,12,0,0,0.0,1,206,0,0,14,87.5,555,360,912,1272,222.5,0,7,1613,6,2,0,Yann Sommer,Borussia M'gladbach,16206,2527,germany,2122
81,0,0.0,33,210,33.55,117,563,680,61.54,5,100.0,0,32,0,0,0,0,,0,0,0,5,23,32,0,0,0,1,1,0,2,,,0,0,0.0,,0,0,46,42,4,0,0,1.69,2,66.67,0,19,0,425,1,0,0,32,2880,0,,0,0,0,0,0.0,4,0,0,0,434,0,10,6.95,0,0,11,83,29,113,1,19,0.0,0.0,0,0,0,0,0,0,0.0,11,0,0,0.0,0,211,0,0,7,87.5,626,414,691,1105,222.5,0,4,1420,2,2,0,Kevin Trapp,Eintracht Frankfurt,38440,2674,germany,2122
82,7,35.0,191,82,39.42,506,931,1430,83.63,74,62.71,44,27,0,0,0,0,,4,1,8,4,74,27,0,0,3,13,72,0,0,,,9,0,3.23,,1,1,49,44,5,1,0,,70,71.43,1,0,0,280,33,16,0,26,2267,2,,0,0,0,0,0.0,0,0,0,0,326,2,0,6.95,0,0,0,0,0,0,0,0,2267.0,0.0,1,25,6,9,14,6,60.0,0,36,22,61.11,16,184,10,20,144,66.67,208,710,1020,1710,187.7,31,1,2047,28,2,0,Matthias Ginter,Borussia M'gladbach,142259,2527,germany,2122
54,2,14.29,198,61,61.0,448,425,871,80.8,10,55.56,8,28,4,0,0,0,,4,4,10,1,16,28,0,0,25,37,100,2,2,,,18,0,8.7,,4,8,45,39,6,3,1,,119,56.4,0,0,0,207,31,20,0,23,2039,0,,0,0,0,0,0.0,0,0,0,0,314,17,0,6.95,0,4,0,0,0,0,0,0,509.75,0.0,1,20,26,18,18,35,68.63,0,55,28,50.91,20,96,51,14,129,56.33,100,614,478,1078,194.6,46,0,1500,29,2,0,Florian Neuhaus,Borussia M'gladbach,837205,2527,germany,2122
